SequenceName	ClusterNumber
fragment7270	65
fragment8529	65
fragment10568	65
fragment7777	65
fragment7778	65
fragment7763	66
fragment7716	66
fragment7717	66
fragment7772	66
fragment7771	66
fragment7762	66
fragment7765	66
fragment4624	66
fragment15438	66
fragment7769	66
fragment7732	66
fragment7761	66
fragment7739	66
fragment7746	66
fragment7572	66
fragment36028	66
fragment8229	66
fragment7724	66
fragment7731	66
fragment7694	66
fragment7509	66
fragment7736	66
fragment7741	66
fragment7757	66
fragment35273	66
fragment7740	66
fragment7742	66
fragment7756	66
fragment7730	66
fragment9326	66
fragment18826	66
fragment18417	66
fragment2599	-1
fragment5012	67
fragment4883	67
fragment2579	67
fragment4647	67
fragment4648	67
fragment4874	68
fragment4990	68
fragment6430	68
fragment4880	68
fragment4881	68
fragment5014	68
fragment5016	68
fragment4993	68
fragment4994	68
fragment5192	69
fragment37622	69
fragment5190	69
fragment5187	69
fragment5189	69
fragment5070	70
fragment4714	70
fragment5195	70
fragment5193	70
fragment5078	70
fragment5081	70
fragment5149	70
fragment4725	70
fragment4718	70
fragment5170	70
fragment4728	70
fragment4729	70
fragment4727	70
fragment4723	70
fragment4722	70
fragment4716	70
fragment4717	70
fragment5226	70
fragment4833	71
fragment5235	71
fragment2587	-1
fragment6431	72
fragment4967	72
fragment4969	72
fragment4965	72
fragment4862	72
fragment4964	72
fragment4835	72
fragment4834	72
fragment4796	72
fragment4795	72
fragment5119	72
fragment5115	72
fragment4739	72
fragment4674	72
fragment5019	72
fragment5117	72
fragment5111	72
fragment4737	72
fragment10627	72
fragment5206	72
fragment4856	72
fragment5131	72
fragment5134	72
fragment5135	72
fragment5132	72
fragment4645	72
fragment5021	72
fragment5031	72
fragment4983	72
fragment5222	72
fragment4671	72
fragment4646	72
fragment5056	72
fragment4863	72
fragment4672	72
fragment5148	72
fragment4987	72
fragment4975	72
fragment5198	72
fragment5059	72
fragment4827	72
fragment4962	72
fragment4961	72
fragment4830	72
fragment4828	72
fragment5011	72
fragment4908	72
fragment4982	72
fragment4984	72
fragment4878	72
fragment4870	72
fragment4871	72
fragment5082	72
fragment4665	72
fragment5140	72
fragment5139	72
fragment5145	72
fragment4971	72
fragment5062	72
fragment4876	72
fragment5109	72
fragment4868	72
fragment4867	72
fragment4757	72
fragment5137	72
fragment5144	72
fragment5143	72
fragment4972	72
fragment4979	72
fragment4663	72
fragment5009	72
fragment5095	72
fragment5004	72
fragment5007	72
fragment5005	72
fragment37905	72
fragment4930	72
fragment4654	72
fragment4960	72
fragment4950	72
fragment5204	72
fragment5047	72
fragment5044	72
fragment4976	72
fragment4978	72
fragment4980	72
fragment4981	72
fragment4754	72
fragment5165	72
fragment5006	72
fragment5003	72
fragment4927	72
fragment4905	72
fragment4902	72
fragment4599	72
fragment5176	72
fragment5180	72
fragment27046	72
fragment2604	72
fragment5089	72
fragment4947	72
fragment5121	72
fragment4907	72
fragment6316	72
fragment4936	72
fragment5245	72
fragment4697	72
fragment4701	72
fragment4712	72
fragment4937	72
fragment5098	72
fragment4901	72
fragment5240	72
fragment4810	72
fragment4906	72
fragment4939	72
fragment4691	72
fragment4703	72
fragment9563	72
fragment6428	72
fragment4653	72
fragment4910	72
fragment5241	72
fragment5122	72
fragment4652	72
fragment5243	72
fragment4926	72
fragment4923	72
fragment5244	72
fragment5242	72
fragment4921	72
fragment4920	72
fragment5179	72
fragment4925	72
fragment5061	72
fragment4933	72
fragment4918	72
fragment4885	72
fragment4886	72
fragment5177	72
fragment4958	72
fragment37897	72
fragment5091	72
fragment4919	72
fragment38193	-1
fragment4588	73
fragment4589	73
fragment4539	73
fragment5209	73
fragment5208	73
fragment4537	73
fragment4528	73
fragment4533	73
fragment4527	73
fragment4544	73
fragment4530	73
fragment5212	73
fragment4521	73
fragment4520	73
fragment4541	73
fragment4524	73
fragment4519	73
fragment5032	74
fragment4692	74
fragment4693	74
fragment4785	74
fragment4784	74
fragment4640	74
fragment4747	74
fragment4775	74
fragment4774	74
fragment4779	74
fragment4790	74
fragment4547	74
fragment6142	74
fragment5034	74
fragment4841	74
fragment4838	74
fragment5162	74
fragment5033	74
fragment5035	74
fragment5024	74
fragment5163	74
fragment4614	74
fragment4625	74
fragment4675	74
fragment4684	74
fragment4636	74
fragment4619	74
fragment4635	74
fragment4677	74
fragment4676	74
fragment4678	74
fragment5026	74
fragment5161	74
fragment4688	74
fragment5029	74
fragment4631	74
fragment4627	74
fragment4618	74
fragment4617	74
fragment4632	74
fragment4629	74
fragment4679	74
fragment4681	74
fragment4683	74
fragment7497	-1
fragment2318	75
fragment2314	75
fragment2316	75
fragment7948	75
fragment7914	75
fragment7947	75
fragment38165	76
fragment38162	76
fragment7966	77
fragment7964	77
fragment7960	77
fragment2047	-1
fragment7492	-1
fragment2554	78
fragment2553	78
fragment2555	-1
fragment7864	79
fragment7815	79
fragment7851	79
fragment8224	79
fragment7861	79
fragment7802	79
fragment7803	79
fragment7813	79
fragment7812	79
fragment7840	79
fragment7795	79
