SequenceName	ClusterNumber
fragment3207	46
fragment2699	46
fragment2702	46
fragment3365	46
fragment4272	46
fragment4271	46
fragment4270	46
fragment4331	46
fragment3206	46
fragment3205	46
fragment10530	47
fragment10525	47
fragment10497	47
fragment2815	47
fragment10529	47
fragment10527	47
fragment2816	47
fragment2814	47
fragment9979	48
fragment31670	48
fragment10521	48
fragment2822	48
fragment31666	48
fragment31679	48
fragment31669	48
fragment31667	48
fragment9984	48
fragment10531	48
fragment31676	48
fragment31674	48
fragment1568	49
fragment1465	49
fragment1473	49
fragment1425	-1
fragment1571	-1
fragment1855	50
fragment1477	50
fragment1517	-1
fragment1574	-1
fragment1516	-1
fragment1461	-1
fragment37470	-1
fragment1547	51
fragment1478	51
fragment9777	52
fragment9786	52
fragment1859	52
fragment9805	53
fragment2592	53
fragment9846	53
fragment9845	53
fragment9808	53
fragment9800	53
fragment2677	53
fragment9801	53
fragment9783	53
fragment9782	53
fragment9789	53
fragment9795	53
fragment9787	53
fragment9781	53
fragment4260	53
fragment9794	53
fragment9792	53
fragment38158	54
fragment9980	54
fragment9977	54
fragment10519	54
fragment10518	54
fragment10517	54
fragment9983	54
fragment1909	54
fragment6648	55
fragment5702	55
fragment6319	55
fragment6345	55
fragment6401	55
fragment37668	55
fragment606	55
fragment6101	55
fragment4894	55
fragment6606	55
fragment6276	55
fragment6350	55
fragment6336	55
fragment7245	55
fragment6282	55
fragment6351	55
fragment24307	55
fragment7253	55
fragment6311	55
fragment6343	55
fragment6279	55
fragment6509	55
fragment6347	55
fragment37713	55
fragment6357	55
fragment6325	55
fragment8510	55
fragment4855	55
fragment20826	55
fragment12814	55
fragment6348	55
fragment7339	55
fragment37686	55
fragment6361	55
fragment6333	55
fragment3391	55
fragment631	55
fragment8444	55
fragment37699	55
fragment6102	55
fragment5962	55
fragment7478	55
fragment7117	55
fragment2561	55
fragment37685	55
fragment6942	55
fragment6047	55
fragment7248	55
fragment7442	55
fragment7391	55
fragment6337	55
fragment6341	55
fragment6363	55
fragment37665	55
fragment5406	55
fragment37674	55
fragment37675	55
fragment5695	55
fragment38072	55
fragment37667	55
fragment6295	55
fragment6386	55
fragment6344	55
fragment7338	55
