SequenceName	ClusterNumber
fragment10719	8
fragment10727	8
fragment10679	8
fragment10678	8
fragment10721	8
fragment7208	8
fragment7229	8
fragment8192	8
fragment2401	8
fragment8159	8
fragment8287	8
fragment8143	8
fragment7709	8
fragment7706	8
fragment8146	8
fragment8187	8
fragment7050	8
fragment7075	8
fragment7097	8
fragment4512	8
fragment7527	8
fragment7901	8
fragment7642	8
fragment7885	8
fragment7886	8
fragment7959	8
fragment7987	8
fragment7877	8
fragment5513	8
fragment8895	8
fragment8896	8
fragment5498	8
fragment5494	8
fragment8387	8
fragment8478	8
fragment8479	8
fragment8055	8
fragment2319	8
fragment8115	8
fragment8193	8
fragment8141	8
fragment8134	8
fragment7093	8
fragment7059	8
fragment7094	8
fragment7058	8
fragment7331	8
fragment6524	8
fragment7021	8
fragment7018	8
fragment7022	8
fragment7025	8
fragment6998	8
fragment4554	8
fragment7528	8
fragment54	8
fragment7900	8
fragment7633	8
fragment7626	8
fragment7880	8
fragment7879	8
fragment5575	8
fragment8474	8
fragment8085	8
fragment2321	8
fragment2320	8
fragment8239	8
fragment8179	8
fragment8108	8
fragment7212	8
fragment10653	8
fragment38236	8
fragment38238	8
fragment7529	8
fragment5518	8
fragment8333	8
fragment8399	8
fragment8057	8
fragment8188	8
fragment8165	8
fragment7111	8
fragment7090	8
fragment7083	8
fragment5911	8
fragment7213	8
fragment7467	8
fragment7533	8
fragment5506	8
fragment8284	8
fragment7096	8
fragment7088	8
fragment7534	8
fragment5569	8
fragment7592	8
fragment7039	8
fragment7124	8
fragment5400	8
fragment8271	8
fragment6958	8
fragment6995	8
fragment5593	8
fragment7894	8
fragment4770	8
fragment5545	8
fragment8078	8
fragment7236	8
fragment7526	8
fragment7538	8
fragment7524	8
fragment7897	8
fragment8247	8
fragment8237	8
fragment7434	8
fragment7525	8
fragment8029	8
fragment8046	8
fragment7544	8
fragment7127	8
fragment53	8
fragment8540	8
fragment1171	8
fragment7899	8
fragment7522	8
fragment7542	8
fragment8541	8
fragment7910	8
fragment7043	8
fragment7033	8
fragment7034	8
fragment7906	8
fragment7911	8
fragment7119	8
fragment7118	8
fragment7062	8
fragment7061	8
fragment7121	8
fragment7045	8
fragment7032	8
fragment7123	8
fragment7073	8
fragment7070	8
